622917236756455428	neutral	Did anyone tell Dustin Johnson that it was only the 3rd round today?
622917798172434432	positive	@GolfCentral Amateurs performing well everywhere!! Paul Dunne leading the Open and Robbie Shelton in 3rd at the Barbasol. Good stuff.
622917801632755712	neutral	If Paul Dunne wins tomorrow I'm going to feel stupid for not betting a dollar on him #1500-1ods
622920201298911233	positive	Here's an easy way to make ice cream sandwiches for National Ice Cream Day this Sunday!... (Vine by @tysofast) https://t.co/hB3S4IlLLO
622920460284465152	neutral	Sheamus vs Randy Orton is pretty much a Sunday Night Heat feud at this point. I mean, without the Heat obviously. #WWEBattleground
622920477057679360	neutral	Here comes Randy Orton, the inanimate object Rollins mentioned in his flubbed promo last Monday.
622922037300994048	positive	Wow, I feel so good for Paul Dunne! Hope he can keep it going tomorrow
622922134067609600	neutral	I thought Dustin Johnson chokes on 18 in Majors? Does this mean he will win tomorrow?
622922483780427776	neutral	Apparently, it's National Ice Cream Day. I didn't get the memo. Sorry. I'll get us some tomorrow.
622922810265108480	neutral	Imagine if Paul Dunne wins the Open tomorrow and some nonce had a bet on him at 1500/1...
622925384456142848	positive	There may be nothing more exciting in WWE than the buildup to a Randy Orton RKO
622925601440178176	positive	Join us this Thursday @ Fancy Frank's for National Hot Dog Day #freedogs in support of the #torontobluejays care... http://t.co/aMKhfbuGeB
622926699332644864	neutral	Really hope Dustin Johnson shoots something in the low 60's tomorrow and is at least in contention. So many haters out there.
622927848517582848	neutral	Has Randy Orton just thought about bringing a sun lamp and using it on Shamus to end the match? #WWEBattleground
622928794412843008	neutral	16th hats in the last verse of Bad Blood are soooo sick
622931081302573056	neutral	Not Available
622932931896561664	positive	Really hope Paul Dunne has a good day tomorrow. Fantastic player and great guy whatever happens tomorrow to lead the open is awesome!
622934507063246848	positive	What an awesome night to celebrate National Ice Cream Day with 3rd Annual Ice Cream Churn-off. Congrats to all... http://t.co/PK9LPVRcet
622934962115866624	positive	National Ice Cream Day and Jesus' resurrection on Easter are very similar  Both are on a Sunday &amp; both are the center of religious calendars
622935094819430400	positive	:D Today is Sundae, July 19 and it's National Ice Cream Day! :D From classic vanilla to avocado (yes, it exists),... http://t.co/fOwnfJNXoX
622935980580802561	neutral	I like Dustin Johnson a LOT but I have no confidence in him closing out a major ---unfortunately he probably won't get a chance tomorrow
622942150548848640	positive	Good luck tp Irishman "Paul Dunne" in final round of the open tomorrow.  http://t.co/dIu41qzyNf http://t.co/7Wg40oiXwB
622943111203962880	positive	If Paul Dunne wins the Open tomorrow as an amateur, the transitive property tells me that I also have a good chance of winning it. #Science
622943379060584448	neutral	.@globeandmail, it's Jul 19th, 9:35 pm &amp; your app is showing a British Open story claiming Dustin Johnson as leader? http://t.co/FFTXyW6Au0
622944664409260032	positive	What's the crazier win.....Paul dunne winning tomorrow or tom Watson in 09?  I can't lean either way. Good for the kid.
622945513256714240	positive	@mollyohoran @scottferson I only celebrate holidays during the work week. Also, I need tomorrow off for National Ice Cream Day.
622945668714246144	neutral	Sunday seems to be a bad day for Dustin Johnson to play in majors!! Maybe Mondays will be better.
622946692862734336	positive	Thursday, July 23 is National Hot Dog Day, Monica Lewinsky's birthday, and my wedding anniversary. So, that seems about right.
622947689458614272	neutral	Dustin Johnson gagged another Sunday @ the majors.  Did anyone tell him he still has to play Monday?
622954809012850688	neutral	National Ice Cream Day without Blue Bell is like the 4th of July without America #BlueBell
622957333530816512	positive	Paul Dunne going to make history tomorrow #IrishEyesAreSmiling
622959417323974658	neutral	@sophcherniawski I did not. We have her dance everyday so we will make one tomorrow. She's done Summer by Calvin Harris, Bad Blood, &amp; others
622961340324442112	neutral	Moms gone, it's National Ice Cream Day, and school starts tomorrow.  This is Dinner.  #Ben #Jerry https://t.co/4lbyk0iVcq
622961641219616768	positive	"From the Mouth of God My Heart Speaks"  19 July 2015 Words for Today Feelings and Watchman!!!  Thank you God for... http://t.co/5qScrOYQ7a
622966523653525504	positive	Not Available
622968498554335232	positive	Watching Paul Dunne at British Open tomorrow will be mental game case study-see if he sticks to routines, breathing, demeanor, gonna be good
622970748374642688	positive	Not Available
622971909542674432	positive	Do you know who Paul Dunne is? He may make history tomorrow. Hear how! @ZachKleinWSB has details now!
622972604744269824	neutral	Dustin Johnson will pound the driver on Monday and must make big putts early. #Spieth will handle the pressure. Watch out for Goosen.
622972681797902336	negative	@KellyTilghmanGC  After the 2nd round, you did your usual melodramatic spew that Dustin Johnson was in a class of his own. Same old garbage.
622974529615306752	positive	Here's to the close of another weekend and fun on National Ice Cream Day! Ready for Monday? http://t.co/52DpOoQ1YU
622979071987859456	neutral	Paul Dunne would Miss out on a $1.8 Million dollar payday if he wins tomorrow. He is an Amateur.
622981010368495617	neutral	July 19th is National Ice Cream Day in the US.  Can you answer the following #JAG ice cream trivia? -- borrowed... http://t.co/CkaymKuQ1Z
622981027032637440	neutral	Floyd Mayweather is yet to announce who he will fight on September 12, in what could be his last professional bout before retiring, but he
622983070283616256	neutral	Bally Chuene had ads in the Sunday papers inquiring whether the building truly collapse or foul play,perhaps even Boko Haram? Your thoughts?
622991949453217792	neutral	It's still Eid. 3rd day of EID.
622992336386174977	positive	Inviting the friends for Eid visiting! Sat or Sun???
622995737853476864	positive	Good Morning and enjoy 3rd day of Eid
622998231795007488	negative	@David_Cameron wonder if Bukhari thinks the Muslim patrols in East London, the actions of ISIL, al Qaeda and Boko Haram ALL Muslim  may have
622998265575919619	neutral	Not sure if it's the 3rd day of Eid or a regular normal Sunday.
623000055339945984	neutral	Eid was on Sat.&amp; #BajrangiBhaijaan is Salman Khan's Film with No-Action,Good WOM. Only Monday(if not low)&amp; Tuesday BOC can make things clear
623000446496542720	neutral	George Osborne writing in the Guardian. Not surprisingly, comments have been closed but funny none the less.  http://t.co/B584cQvunx
623001117417304064	positive	Asslamau alaikum community of khair,  By the grace of Allah, we had a wonderful Eid gathering on Friday. For... http://t.co/KRsFvNkK8s
623002327474130944	positive	@faysalquraishi Welcome back 2 Khi Faysal Bhai.excited 2 see u again in #JeetKaDum.Happy 3rd day of Eid.
623006592024252416	neutral	Dustin Johnson shoots himself out of lead at British Open: Dustin Johnson felt as though he played well Sunday but while everyone els...
623007485633409024	positive	Tasting sawine for the 1st time on Eid yesterday. He enjoyed every bit of it! @Dj_LyricalArt http://t.co/8nDDiqGFTt
623009935778037761	neutral	Our Eid offer ends tomorrow. Have you booked your appointment yet? #FloatUAE http://t.co/6Jnh4EH7IH
623011567681077248	positive	Good Morning.. Last day of the Eid vacation. Office starts from tomorrow :( http://t.co/31xEyWPIi9
623013017538527232	neutral	Everyone: "Eid is Friday" Everyone: "Eid is Saturday" People from California: "Eid is 3 hours after whatever you guys decide on"
623013512172994560	positive	Eid's 3rd day....:) loving
623013919817342976	neutral	Hate to say Randy Orton is underrated but too many people sleep/shit on him. Had he been in Cenas spot Wed have seen 10 yrs of great matches
623014004257128448	neutral	@46yearsofhurt @leethommo there may even have been two "Sanctuary"s in the top 40 at about the same time; viz the Iron Maiden single.
623016038746202112	positive	First two days of EID Went best. Swimming on first day Bar-B-Q on 2Nd now on a trip to Larkana on 3Rd day :)... http://t.co/qTogWQthAW
623019043193163776	positive	Aslam _ o _ Alikum every one Happy 3rd day of Eid
623020305649274880	positive	Enjoy the 3rd day of Eid with great relish:)
623025660747886592	positive	Eid holidays are about to complete and usual routine to begin from Wednesday! had great time meeting w/ relatives &amp; friends. stay blessed.
623026196322758656	positive	3rd day of Eid, Eid Mubarak dears all. http://t.co/cguaMZEjQQ
623026750218317824	positive	*****3rd daY******====*====I wish y0u a very haPpy Eid fr0m the c0re of my heart...  Eid-ul-fitar mubArak
623028186004066304	positive	Eid 3rd day.... Good after none http://t.co/wTsPaQyppI
623034219946708992	negative	@courtneybody @bsarwary i seized some in our neighborhood on EID's 2nd day but faced some anger frm their families' side :( so gave thm back
623036176220471296	positive	Not Available
623038119407955968	positive	Today isn't the first time George Osborne has written for the Guardian, his early columns make for fun reading. http://t.co/e7O7iSl04H
623041124492390400	positive	With countless blessing of Allah, May this EID fill your life with joy and prosperity. EID GREETING Happy 3rd day of eid. .Regards:tasleem
623041148454608896	positive	"@Louis57TM: Great round by Paul Dunne today. I enjoyed playing with him. All the best for tomorrow."  #ProudlySouthAfrican #TheOpen
623042689110421504	positive	#Sport - Paul Dunne can make history on Monday, says Jordan Spieth following Irish amateur's heroics at St An... http://t.co/YudpucRZR6
623044898237779968	neutral	@amal_786 here it's over, Eid on Friday,4th day no Eid @madam_robena @Sassi2612 @anjum_03 @Lubnakhan67 @family_sameera @AmuSirftum69
623045189549051904	positive	Dustin Johnson was in the final group Sunday, shot 75, and today he and Jim Furyk are paired 12 games before the final group @TheOpen.
623049519496704000	positive	Salaam to all friends and enjoy the 3rd day of Eid with your family pray for the all people special pray for me kindly
623049963979739136	neutral	Not Available
623050920977281024	positive	Eid is incomplete without these people. 1st day of Eid at Darul Sukun. #Blessings #Love #Care http://t.co/VnsyUj1VR8
623051397911592960	positive	Wishing "-./'/.-"  You    )""(  HappY   (==)  EID    )__( Mubarak     for you and your family . . . . . 3rd day
623052474442739712	positive	....EiD.... Mubarak May Allah bless u foreve with all of his B
623054410260856832	positive	Not Available
623054448458248192	neutral	Last day of Eid is feeling like Sunday before Monday.
623055129890193412	neutral	#HelloKarachi #EidMubarak Which #Food would you prefer to eat on Eid 3rd Day? http://t.co/SsaWE3fxg1
623055423793291264	positive	@atharlovesrock On the holy occasion OF EID Here is wishing that May the blessing of Allah Light up your way And lead u to eternal
623056448721932288	positive	Job on Eid's 3rd day is fun man
623057408621944832	negative	Not Available
623057649450512384	neutral	Paul Dunne may only get a silver medal if he wins #TheOpen today but one suspects he won't need to worry about money for a while if he does.
623058217812148224	positive	Not Available
623058611019870210	positive	Just when we thought comical @GENOlukolade was the chief clown. Big words as explosions at Eid prayers. Do 1st!!! https://t.co/REAvrcvgkO
623060895623716864	positive	Best of luck to Paul Dunne today as he tries to become  the 1st amateur to win "The Open" in 85 years!.. Also... http://t.co/jZhgjHObnO
623061128868962304	neutral	Want to find out more about how Eid al-Fitr is celebrated around the world? Join us in the PG Hub tomorrow! http://t.co/1aOPRMRajJ
623061791187300352	positive	On this divine day of Eid may Allah shower his blessings on u &amp; ur loved ones....&amp; fill ur life with... http://t.co/NE3qDVzLZG
623062292582633472	positive	Jordan Spieth or Irish amateur Paul Dunne? Either way, they both have a chance to make history Monday at #TheOpen - http://t.co/MNa5NpkKZe
623062735958487040	neutral	Tomorrow's Eid holiday in Pakistan is wholly unnecessary -- today is the third day of Eid and should have been enough
623064043788472320	neutral	rabta kamati ko q bol rhe ho bhooka marne ke lye,eid ke bad tou wo wasy he mar jaye gy ranges ke khuf sa http://t.co/Qta2pINKAg
623066247555620864	negative	I can't do this 3rd day of Eid and I'm back to work
623066766781059072	positive	Not Available
623067632367841280	negative	Okay, so I may have known some of the sht that happened in Kpop but I guess I went on hiatus because everything was negative and in turn...
623068819276365824	neutral	Chat Chand Rat 4pm se Eid wale din subh 6am light band Eid k 2nd day 1pm se rat 2am light nahe thi  Eid ka 3rd day 2pm light band hogai  ...
623070827576037376	neutral	Let me confess.....I had Nihari on 2nd day of Eid....and guess what the meat was extra tender and delicious...Donkey???
623072476055117824	positive	this message is for all my dear female friends, YOU ALL LOOKED PRETTY AS HELL ON EID. may you all remain pretty... http://t.co/aaJdo5dkDp
623072779563323392	neutral	@MikeAndMike 1500 to 1?  That may explain Dustin Johnson's 75, if you know what I mean,
623073539910819840	neutral	celebrating my new pulsar 220, iphone 6 &amp; 3rd day of Eid at Gate Way of India &amp; Taj Mahal Hotel - Mumbai http://t.co/n8MCnf6Hlh
623073565231980545	negative	@littlemisseka all is alright Dami... I was in the northeast at height of the Boko Haram challenges... Saw 1st hand the sufferings..
623073877791539200	neutral	Oh look dustin Johnson has blew up again lol. 7/4 after the 2nd round in places can now be backed at 50/1. #TheOpen #DustinJohnson #choker
623075288243675136	negative	R&amp;A's handling of the end of round 2 was diabolical. I watched Spieth, Matsuyama and Dustin Johnson early Saturday, very unfair on them.
623075412499898368	neutral	Picture of EID 2nd day in SOLO. http://t.co/TP2uc6ZMqe
623075456976330753	neutral	Controversial spiritual leader Sat Guru Maharaj Ji has advised President Buhari to use traditional means to tackle the Boko Haram insurgency
623076104060866560	neutral	Acha Hua Yeh Eid Bhi Tanha Guzar Gai....!! . . . Galay Se Lag k Rotay Agr Woh Aa Jaatay.....!! 3rd and the last day of Eid.
623077223919030272	negative	Not Available
623077997042479104	neutral	Not Available
623080745930612736	neutral	Not Available
623081828690362368	positive	2nd Day of Eid in Wadi Bin Khaled - Oman .. it was really awesome fantastic &lt;3 &lt;3 http://t.co/AvIh9cIMft
623083273036636160	positive	All about Paul Dunne and Padraig Harrington on this fine Monday morning.
623084651821838336	positive	@Islamchannel @asianmediaaward brought For The Love of Food live to Eid in the Park  on Sat @ MK-  amazing audience https://t.co/XWmaG3pSJB
623084663461036033	positive	I posted 9 photos on Facebook in the album "The glamorous 2nd Night of the EID, We All Together in snooker Cl" http://t.co/oDdzlFiea0
623086937830658048	neutral	Man its unbelievable that Paul Dunne is even leading going into championship Monday
623087918685384704	neutral	http://t.co/VbfhVcO3gA George Osborne has decided to spoof to the left in an attempt to broaden support for decimating #welfare. The tit.
623091493323075585	neutral	Hayat alamr bil ma'roof  (The religious police in Saudi, on Eid)   May Allah preserve the land of Tawheed. http://t.co/KXpHHZEOao
623092310142754816	positive	Good morning! It's Monday........again....:-)...Happy day after National Ice Cream Day...:-) http://t.co/9Qd7KKEChr
623093051439902720	positive	Ollie Schniederjans joins Paul Dunne &amp; Jordan Niebrugge as the 3rd amateur in the top 10 at #TheOpen2015! Remarkable http://t.co/5INeu6Rgwk
623094698614390784	positive	Not Available
623094820433608704	positive	Paul Dunne is tied for 1st at the open and he's a proud #UABBlazer   shutout to my ace @naive_n_sassy  #BlazerLife
623095112751431681	negative	'3rd Day of Eid ul fitar Of 2012'.. that was the Worst day ever of me... !! &amp; this day always remember as Black Day in my Life..  #BlackDay
623097485553065984	neutral	To be clear, Paul Dunne isn't "missing out" on potential prize money.  He was never competing for that prize money in the 1st place.
623097600925900801	negative	Still tired from Eid on Friday, it's a shame I couldn't eat much bc of this nasty germy thing
623098463631319042	positive	Get the scoop: July 19 is National Ice Cream Day | WATE 6 On Your Side - http://t.co/uV7CFcdICR
623099260733628417	positive	Not Available
623100786738790400	positive	It's a 3rd day of Eid. We are blessed with nice weather and owsum feeling of freshness. Alhamdulillah
623103353585668096	neutral	@sherryrehman Its 4th day of Eid here in KPK and all around the Muslim world.
623103911285686272	positive	Paul Dunne going for the first amateur since Bobby Jones to win The Open and POD going for his 3rd open! #InPodWeTrust #GetHerDunne
623104341617065985	neutral	Dustin Johnson wishes the tournament just got called by wind Saturday.
623104344288706560	positive	Not Available
623106323656351744	neutral	Queensryche issue Arrow Of Time :- Hear first track from 2nd album with Todd La Torre http://t.co/S1AXjzAvo9  Sounds like Iron Maiden to me.
623108085507297280	negative	@Ezraile I am confused you said you were praying Eid wouldn't be tomorrow.
623108751860613120	positive	Best of luck to Paul Dunne this afternoon. He has already been brilliant and made us proud. May he play a great... http://t.co/eC7bMTJOQs
623108969620353024	positive	On 3rd day of Eid Holidays I am praying that next Eid will be full of happiness for the nation whose prayers would have been heard by then
623109416443899904	neutral	Not Available
623110239961747457	negative	.@redsteeze Well, it's Rolling Stone, so they're probably lying https://t.co/aeNkSRQZ6A
623110781001965569	neutral	Dustin Johnson hasn't made a par in his last 10 holes -- seven bogeys and three birdies stretching back to the 15th in the third round.
623111303259787264	neutral	@omar_quraishi in #UAE Eid came on Friday and Saturday (which is usually off) no extra day was given. Don't know why we love chutiyaan
623111349145616384	neutral	Not Available
623113298230292480	positive	So hope that, at the 18th, Paul Dunne makes that classic walk, knowing his putt could win The Open. What a story...
623113641072537601	positive	See How Karachiates Celebrating"Eid"-No water in Liaqatabad No 6, 3rd day of #Eid #MohajirsWantJustice @kalame_ghalib http://t.co/DWCK5NBMYQ
623114596061184000	positive	What makes Monday better? Final round of @TheOpen golf championship! Scottish amateur Paul Dunne, who attended UAB, is tied for the lead.
623114882976645120	neutral	It's astounding the difference in Dustin Johnson's game during the 1st and 2nd rounds of a major compared the 3rd and 4th rounds
623131140514299906	neutral	Wish the BBC would 1. wipe the cameras 2. Stop showing Paul Dunne lining up his shots from the 17th at The Augusta National all day
623131170612449282	neutral	Paul Dunne will make bogey on the 2nd. Tough start for the amateur, but after a boat of provisionals, could be worse... #TheOpen2015
623131180095942657	neutral	Paul Dunne drops a shot at the 2nd after finding trouble off the tee. He's back to 10-under with Louis Oosthuizen leading at 13-under.
623131594681884672	neutral	Bogey, bogey start for Paul Dunne. That 2nd hole could have been much worse though. Dunne is no longer the leading amateur #TheOpen
623131602013540352	neutral	Not Available
623131904607395840	neutral	Hate to say it but Paul Dunne may not even be leading amateur. Oliver Schneiderjens in the clubhouse on -9 for the tournament... #TheOpen
623132268576374784	neutral	Hey, no matter what happens to Paul Dunne, he can always say he led @TheOpen at the end of the day on Sunday.
623132484235083777	neutral	C'mon Paul Dunne enough with the bogeys! It's birdie time!! #TheOpen #StAndrews #golf
623133669935423488	positive	Fancy this Paul Dunne at the open at 40/1 would make it a good Monday
623133686653808641	neutral	Paul Dunne (a) is +2 after just two holes and has fallen back and is T-11th #TheOpen2015
623133820435460096	negative	Not a great start for the amateur Paul Dunne. Imagine having to compose yourself to hit your third ball (5th shot) off the tee on hole 2!
623133968955801600	positive	Good birdie for Paul Dunne on the 3rd #TheOpen2015
623134300083372033	neutral	Paul Dunne gets a birdie on the 3rd. Good effort after torrid start. Zach Johnson now tied with Oosthuizen. 9 within 2 of the lead.#TheOpen
623135466104180737	negative	Dustin Johnson is just a pig with this 3rd and 4th round play
623135473221775360	neutral	Paul Dunne Looking to become the 1st Irishman to win the silver medal as leading amateur at the Open since a fella called Rory Mcilroy in 07
623135812520034305	neutral	Paul Dunne w/ Jacket: 2 bogeys on 1st 2 holes, without jacket: 1 birdie. Keep the jacket off kid! #Amateur #finalround #TheOpen @dunners11
623135972167950336	neutral	Paul Dunne, 22, of Ireland, formerly of the UAB golf team &amp; 1st amateur in 88 yrs to be in the lead British Open. http://t.co/SK7ZO9gO25
623136593684135936	neutral	Paul Dunne sinks a birdie on the third hole to get back to 11-under. He is tied for 10th in the final round of @TheOpen
623137393948790784	neutral	Not Available
623141227437912064	neutral	Not Available
623141783048884225	neutral	Not Available
623142545741250560	positive	Good comeback from Paul Dunne. Birdie on 5th and he's back to square today. Solid mental achievement. #TheOpen
623143082360332288	neutral	British Open: Monday's tee times, TV schedule: Paul Dunne, a 22-year-old amateur, has one stroke back from the... http://t.co/IuWPHhHt3T
623143416629587968	neutral	@Murrphilia and then y u didn't prepare urself for Eid 2nd day.....
623143422505807872	neutral	Not Available
623144437464608768	positive	July 20. 50 years of Like a Rolling Stone. Today is the day to drop the needle and "Play it Fucking Loud." https://t.co/rCjeOyFZan
623145061275041793	positive	@arielhelwani if Paul Dunne wins #TheOpen2015 I think it may eclipse @TheNotoriousMMA in Irish sporting achievements.
623147507275542532	positive	@omar_quraishi Wednesday will be spent on Eid Milan. And then the Eid hangover for next two days followed by weekend.
623147645758869504	positive	Check out the post How celebs celebrated Eid on Saturday! on http://t.co/zsQZeBBTsL  http://t.co/NLPumVfL01 via @itimestweets
623149142718595073	neutral	Dustin Johnson must have celebrated a bit too hard and too prematurely on Sat night. He finishes at -4 dropping 6 shots in the final 2 days.
623149264303181824	neutral	Dustin Johnson somehow just went from 1st to 50th in two rounds.
623149897257070592	neutral	Heather Mills has 'nothing nice to say' about ex Paul McCartney: Marilyn MalaraLONDON, July 20... http://t.co/UN60kdgAFC #teamfollowback
623151440559669248	neutral	Dustin Johnson was the leader after 2 rounds of The British Open. He's finished the 4th round &amp; is currently tied for 50th.
623153383730352128	neutral	Not Available
623153652690219009	negative	Who was the idiot pundit on BBC Scotland on Saturday who "couldn't see past Dustin Johnson" for The Open and why are they paying him?
623153790556897281	positive	Happy MINI Monday! It's National Ice Cream Day and we have all of the goodies you need to celebrate! We've got... http://t.co/K8HbUk4v9n
623154097051426817	negative	Falling sick on the 3rd day of Eid, missing out all the fun and joy of Eid #sad
623154638188085248	neutral	@Tyler_Tremelle was angry at me after Friday because Dustin Johnson was outperforming Jordan Spieth. He's now quite happy with me.
623155593956728833	positive	Learn about Eid @warwickpghub celebration's tomorrow. Cakes, Malaysian cookies &amp; treats! All Warwick PG's welcome! http://t.co/4p5IroSyNO
623156630016888832	neutral	Paul Dunne has an even par front nine. He is -12 and three off the lead at the Open. Harrington has birdied the 11th http://t.co/hATL0nEbSo
623159858813120512	positive	May the auspicious occasion of Eid , bless you with peace and bring joy to your heart and home. best regards Hamayoon Amanzai
623161502640525312	neutral	Haven't paid attention to the British Open since Friday. What did you do Dustin Johnson? What did you do?
623162208059555841	positive	Finally got the tickets for #BajrangiBhaijaan thanks to @UsamaQureshy finally a high note to put an end to Eid holidays. Work from tomorrow!
623163286029225984	positive	@Brucehillbhoy up there with him and dustin Johnson and I love to see there pain on a Sunday
623167050114936833	neutral	3rd day of Eid is now going to End.... How was your Eid Friends ?? Did You Miss Mubii...
623170030348337152	neutral	Paul Dunne hasn't had the best of rounds. Oosthuizen bogeys the 13th and now 2 off the lead. Between 4 players realistically now.
623171008162349056	neutral	Paul Dunne now tied for 19th through 13 holes. He is 4-over on the day and 8-under overall.
623171564905832448	positive	@malik77_m Khair Mubarak. I hope you had a lovely Eid. Ami sends her love. May Allah grant your&amp; your family every success. Xxx
623171800189562880	neutral	Dustin Johnson may wind up being another in the long list of athletes with "million dollar arm and five cent head" ... hope not
623172432619139072	neutral	3rd day of EID, still can't find a place to park my Car. . Celebrations every where! http://t.co/J8A5SIUQYI
623172724198875136	positive	A little old man at Dunkin donuts told me I was beautiful. With the Monday I've had...i needed that.
623174628740087808	positive	July 23 is National Hot Dog Day! We'll be hosting a hot dog eating contest. Contact crague@seadogs.com if you're interested in participating
623176799774765056	positive	Celebrate 3rd Day of  Eid Transmission With Dj Tariq &amp; Dj Adeel 10:00 Pm To 12:00 Mn Enjoy with FM 101 HApPy EiD... http://t.co/ZoryXFhEDZ
623181288552464384	neutral	Paul Dunne found the courage to attack the 17th tee which Day, one behind, didn't. I'm sorry, I can't get over that. Hasn't been said on air
623181528605040641	negative	Paul Dunne currently regretting the deal he struck with Satan to finish Sunday in first place. #open2015
623184322175086593	negative	Meanwhile the amateur Paul Dunne has had an epic 4 stroke collapse on the final day of the #BritishOpen. from share of lead to tied for 18th
623185312764833792	neutral	Dean Ambrose stopped by the Studio to talk about WWE Monday Night RAW tonight at Sprint Center!!  Make sure you... http://t.co/aw8Fo2KR1T
623187008886841345	neutral	BREAKING: Jordan Spieth is human. Also, Dustin Johnson submits formal request to the PGA for Majors to be played from Wednesday to Saturday.
623189197738913792	neutral	Paul Dunne cards final round 78 to go from leading #TheOpen to finishing as 4th best amateur. Still, at least it didn't cost him anything.
623189844072640512	neutral	Not Available
623193090225008644	positive	Very proud of Paul Dunne. It may not have ended the way he wanted but he showed what a big talent he has #open2015
623193591628828672	positive	Hy-Vee Shoppers! We have a great deal coming on Thursday for you! Thursday, July 23rd is National Hot Dog Day. So... http://t.co/Al8WgHOUsb
623195372727484416	negative	@JackJackJohnson  you and  gilinsky will make you give me 567 cardiac arrests, sun missing 4 days to Calibraska
623204523650248704	positive	Asad Umar &amp; Zubair Umar on 11th hour with Waseem Badami for a candid Eid interview. Interesting!
623207850999857152	negative	@sidrakhan222 I am very seriously injerd in a road Accident 2nd day of Eid with my sweet sis :-(
623208785318932480	positive	Sulaimania mosque in the early morning is having a bright visitor at its dome as a gift on the 3rd day of Eid for us. http://t.co/5d3auhxrlp
623210710227550208	neutral	@ImranKhanAnchor @BeenishSaleem it's a cut out of a newspaper. Tomorrow will be the first day for papers to come out after Eid. #FactCheck
623211642361217024	neutral	@Bhaijee1 @FatimahLove92 @MuzzamilAli8 No my pockets are empty ... 3rd day of Eid ....
623216329231876096	negative	Remember the Rolling Stone rape hoax? The false victim was introduced by an Obama White House task force member http://t.co/lOOXxGZHPt
623217488910659584	neutral	Is Paul McCartney really hidden inside a birthday cake in the 4th episode of the new season of the Netflix animated series BoJack Horseman?
623220573854797824	positive	Thursday is National Hot Dog Day! JE will be serving hot dogs to our staff &amp; raising $ for United Way of Manatee! How are you celebrating?
623220660957896704	neutral	Obama hopeful his reset with Nigeria can boost fight against Boko Haram: President Obama on Monday praised new... http://t.co/pgTPmTQlbD
623221665858650112	neutral	@RaghavRathi6 Not sure exactly. But looking at previous years, 1-2 days after Eid, which means it ended on Monday.
623224116951146496	neutral	Not Available
623224141391503360	neutral	There were clues the administration had a connection to the Rolling Stone rape hoax. This is pretty definitive http://t.co/DbqENWPM94
623224837884915712	positive	Not Available
623226498074431488	neutral	3rd round co-leader amateur Paul Dunne shot a +6  to finish in 30th place after realizing he is amateur Paul Dunne. https://t.co/Uv1ZQkwvcy
623230588195975168	neutral	Bono,Paul McCartney &amp; Freddie Mercury together on stage during the Live Aid concert at Wembley Stadium on 13 July '85 http://t.co/kuLyndpBQO
623230994343038977	neutral	#BREAKING: Floyd Mayweather is officially set to square off with Andre Berto in September. Via @TMZ_Sports
623231191370584064	positive	Hope every celebrating Eid had a fantastic time!!! We will be open from tomorrow again at 12pm. Thank you for... http://t.co/BCKV0Qs5bN
623231637296300032	neutral	I was wishing to See #Raees in Christmas 2015 &amp; #Dilwale on Eid 2016 at the beginning of the year. But delay in #Fan from 14 August Ruined.
623232744676544513	neutral	Same is done by Pakistan Army in #Awaran #Balochistan since the 1st Day of Eid, what's the difference btw them two? https://t.co/bprd2ICpPN
623235188726763520	positive	Don't worry if you missed National Ice Cream Day, its ice cream day at our hotel every Sunday w/ our Sweet Summer... http://t.co/bVr4dj3bAR
623241698525642754	positive	Come out and celebrate Eid with your fellow UMCP Alumni, Insh'Allah this Wednesday at Busboys and Poets, in Hyattsville, from 5-8pm!
623244124163059712	positive	Floyd Mayweather is the best welterweight in the world &amp; he's fighting a man who is the 2nd best welterweight in his gym #MayweatherBerto
623245859556200449	neutral	Greenville Avenue Pizza Company -GAPCo is taking it old school for National Hot Dog Day! On Wed, July 23 (11 am -... http://t.co/Vue02XjM2h
623245892053807104	positive	KPOP may not be my friend, but at least he knows how to make my day a little brighter and my mood a little better.
623246606515744768	negative	Rise to "unprecedented levels" in verbal harassment incidents, no mob harassment on 2nd day of Eid: initiative http://t.co/J00zaETT5G #Egypt
623252284433039360	neutral	When you get reality check on 4th day of Eid.
623255813763768320	positive	I may only be three chapters in but Go Set a Watchman is proving to be a very promising classic in the making. #book #HarperLee
623262347453313024	positive	Not Available
623263146279440384	neutral	Local business continued:  I just wanted that smug female MMA wrestler to see what Floyd Mayweather may have encountered in the past
623265437552394240	positive	National hot dog day is July 23rd! Make sure you make plans to get some dogs! We will have them ready for you! :-)
623271069810450432	positive	Dont forget to enjoy your Healthy breakfast Tomorrow before you start your week After Eid!  #healthy #hungry #happy http://t.co/kgHAllWYA8
623274439086612481	positive	Not Available
623277558985916416	positive	Taylor is going to dominate when the nominations for the VMAs are released tomorrow, Blank Space and Bad Blood were very well made videos.
623278676277379072	neutral	In honor of July 23rd being National Hot Dog Day the The Nashville Sun Times has listed the best hot dogs in... http://t.co/Wkb85Pr1Q6
623279879740608512	neutral	Gotta feel for Paul Dunne, the guy finished as the 4th amateur after having the 54-hole lead.
623281662143692801	neutral	@sonamee2 @uzairjaswal Ohh, I just checked his Facebook. It's suppose to release on the 3rd day of Eid.
623282996351762432	neutral	PIECE OF MIND by IRON MAIDEN was no.14 in the UK album charts on 20 July 1983
623283894230478848	neutral	Not Available
623286751616999424	negative	Why are people still talking about Eid, that was so last Friday
